# time (s)	h_+ (strain)	h_x (strain)
-0.572265625	6.597528633969026701e-20	1.856411751803195621e-20
-0.572204590	6.562058867114133446e-20	1.977221338342703794e-20
-0.572143555	6.523341549946035310e-20	2.099187058139740397e-20
-0.572082520	6.483375102124994270e-20	2.218573680728278600e-20
-0.572021484	6.440187770583292292e-20	2.339033567854860163e-20
-0.571960449	6.395780311449332147e-20	2.456830552819621514e-20
-0.571899414	6.348181743091381239e-20	2.575618984121682584e-20
-0.571838379	6.299395138678412777e-20	2.691661816502347978e-20
-0.571777344	6.247450267005675215e-20	2.808615443415314133e-20
-0.571716309	6.194352496686424365e-20	2.922741997958285112e-20
-0.571655273	6.138132323778964728e-20	3.037699975956870719e-20
-0.571594238	6.080797388592869058e-20	3.149750744948015818e-20
-0.571533203	6.020378889156056519e-20	3.262554959666301661e-20
-0.571472168	5.958886711620283046e-20	3.372373277255970136e-20
-0.571411133	5.894352728593281985e-20	3.482868566948981524e-20
-0.571350098	5.828789044135935280e-20	3.590300829668230912e-20
-0.571289062	5.760228175991858096e-20	3.698335203702785988e-20
-0.571228027	5.690684416150848428e-20	3.803231086859246259e-20
-0.571166992	5.618190896026233625e-20	3.908655939924484295e-20
-0.571105957	5.544764063568121491e-20	4.010868609548677437e-20
-0.571044922	5.468437630408465557e-20	4.113538931281742978e-20
-0.570983887	5.391230166529061907e-20	4.212925251345024296e-20
-0.570922852	5.311175928406717096e-20	4.312699831060839978e-20
-0.570861816	5.230295572208017170e-20	4.409120565662482968e-20
-0.570800781	5.146623861990237754e-20	4.505862191911875618e-20
-0.570739746	5.062183502407278006e-20	4.599182202126407733e-20
-0.570678711	4.975009725998580626e-20	4.692757856780213142e-20
-0.570617676	4.887127246395238502e-20	4.782846291915124484e-20
-0.570556641	4.796571723729482479e-20	4.873127338518296706e-20
-0.570495605	4.705369839345845349e-20	4.959857821481872768e-20
-0.570434570	4.611557638362403593e-20	5.046720187571257118e-20
-0.570373535	4.517163726874996558e-20	5.129970994092679442e-20
-0.570312500	4.420224490705057439e-20	5.213295347255047342e-20
-0.570251465	4.322770416096156390e-20	5.292949578703053919e-20
-0.570190430	4.222838183688655219e-20	5.372621496088541310e-20
-0.570129395	4.122460113692690938e-20	5.448567245632415592e-20
-0.570068359	4.019673134129037023e-20	5.524477376701583251e-20
-0.570007324	3.916511351485399368e-20	5.596607888571659547e-20
-0.569946289	3.811011892244395495e-20	5.668652110819873742e-20
-0.569885254	3.705210600034879184e-20	5.736865932441607107e-20
-0.569824219	3.597144749472787916e-20	5.804945499889623176e-20
-0.569763184	3.488851870799809320e-20	5.869146626679779530e-20
-0.569702148	3.378369335098698914e-20	5.933168310901997528e-20
-0.569641113	3.267736307395570542e-20	5.993266323489214604e-20
-0.569580078	3.154990202288094686e-20	6.053142546990174348e-20
-0.569519043	3.042171766529591255e-20	6.109052740679902649e-20
-0.569458008	2.927318404079472100e-20	6.164701702411339134e-20
-0.569396973	2.812472389188823983e-20	6.216345208708238179e-20
-0.569335938	2.695671059909159825e-20	6.267691001535729351e-20
-0.569274902	2.578958162673769749e-20	6.314994901523193592e-20
-0.569213867	2.460370913310941075e-20	6.361967621480408130e-20
-0.569152832	2.341954474110997007e-20	6.404865050914337805e-20
-0.569091797	2.221745881380847679e-20	6.447400898094198126e-20
-0.569030762	2.101791656020637729e-20	6.485831144035180049e-20
-0.568969727	1.980128596627591517e-20	6.523872514940634628e-20
-0.568908691	1.858804524608848329e-20	6.557781103789114764e-20
-0.568847656	1.735855941867579999e-20	6.591276675011481620e-20
-0.568786621	1.613331911439506038e-20	6.620615451818714549e-20
-0.568725586	1.489268578815615942e-20	6.649520254941129196e-20
-0.568664551	1.365716189101844252e-20	6.674247453865080861e-20
-0.568603516	1.240710471009145167e-20	6.698522941452314370e-20
-0.568542480	1.116302791559663788e-20	6.718603247248362135e-20
-0.568481445	9.905284017626135950e-21	6.738217349823951494e-20
-0.568420410	8.654397298769999341e-21	6.753621950298396274e-20
-0.568359375	7.390714878070503308e-21	6.768549124238642563e-20
-0.568298340	6.134771039427773137e-21	6.779255753548241024e-20
-0.568237305	4.866906893056038537e-21	6.789477019780880344e-20
-0.568176270	3.607666109601099401e-21	6.795469992540321526e-20
-0.568115234	2.337383169526992884e-21	6.800972966035729309e-20
-0.568054199	1.076610513124658550e-21	6.802243202156607106e-20
-0.567993164	-1.943246319050988028e-22	6.803022112109787727e-20
-0.567932129	-1.454861674385985212e-21	6.799567152330753471e-20
-0.567871094	-2.724681263754046519e-21	6.795622853037803313e-20
-0.567810059	-3.983215277560713054e-21	6.787446865123770749e-20
-0.567749023	-5.250152867032477509e-21	6.778786837496176728e-20
-0.567687988	-6.504918998069110654e-21	6.765900613084689970e-20
-0.567626953	-7.767211947906835993e-21	6.752538956816860143e-20
-0.567565918	-9.016450389395974896e-21	6.734959898893791710e-20
-0.567504883	-1.027234234855751849e-20	6.716917315267390966e-20
-0.567443848	-1.151430082211743556e-20	6.694669416317421836e-20
-0.567382812	-1.276204420546652640e-20	6.671973181677574242e-20
-0.567321777	-1.399498043329903966e-20	6.645086992482485702e-20
-0.567260742	-1.523283888782042615e-20	6.617770922392107578e-20
-0.567199707	-1.645502305226585844e-20	6.586283511556199453e-20
-0.567138672	-1.768127390912261328e-20	6.554387915693176841e-20
-0.567077637	-1.889099109629342499e-20	6.518342819922392363e-20
-0.567016602	-2.010392780513944258e-20	6.481914447756235275e-20
-0.566955566	-2.129948042898286063e-20	6.441361612949818911e-20
-0.566894531	-2.249741497089030380e-20	6.400453590282087900e-20
-0.566833496	-2.367712517437308761e-20	6.355449303544308034e-20
-0.566772461	-2.485839045039710795e-20	6.310121059979254063e-20
-0.566711426	-2.602060248021117859e-20	6.260727872582507350e-20
-0.566650391	-2.718355467157394353e-20	6.211045060043329094e-20
-0.566589355	-2.832663722319669984e-20	6.157331701499849778e-20
-0.566528320	-2.946965812014455923e-20	6.103366103876935474e-20
-0.566467285	-3.059200664975330165e-20	6.045407387208360883e-20
-0.566406250	-3.171350594567303693e-20	5.987236821262171193e-20
-0.566345215	-3.281354494545705361e-20	5.925113539592664037e-20
-0.566284180	-3.391196249297260577e-20	5.862821747277086916e-20
-0.566223145	-3.498814772706268761e-20	5.796620561876771871e-20
-0.566162109	-3.606195575259608832e-20	5.730297094171660186e-20
-0.566101074	-3.711277644983559399e-20	5.660110414142394807e-20
-0.566040039	-3.816048172389112537e-20	5.589850506602509534e-20
-0.565979004	-3.918446272469568115e-20	5.515776360332377429e-20
-0.565917969	-4.020460868452109638e-20	5.441680800490996554e-20
-0.565856934	-4.120031253847249638e-20	5.363822699058972516e-20
-0.565795898	-4.219148135996504691e-20	5.285997685892253956e-20
-0.565734863	-4.315751037135005351e-20	5.204464478625211938e-20
-0.565673828	-4.411832498739189016e-20	5.123021474251650506e-20
-0.565612793	-4.505332320565249266e-20	5.037927196616713280e-20
-0.565551758	-4.598244926784719253e-20	4.952982770429533426e-20
-0.565490723	-4.688510441985880785e-20	4.864446484476576753e-20
-0.565429688	-4.778125220080250922e-20	4.776122149954348135e-20
-0.565368652	-4.865029756250470877e-20	4.684267777542160379e-20
-0.565307617	-4.951222379607600549e-20	4.592689821936994082e-20
-0.565246582	-5.034644000058662630e-20	4.497645970940561094e-20
-0.565185547	-5.117294965720158155e-20	4.402945278083563658e-20
-0.565124512	-5.197116643672585193e-20	4.304845061860386397e-20
-0.565063477	-5.276111443126349427e-20	4.207156928342540173e-20
-0.565002441	-5.352221229040633170e-20	4.106137778692721621e-20
-0.564941406	-5.427450512029030162e-20	4.005601723662814991e-20
-0.564880371	-5.499741693819813844e-20	3.901805197534682353e-20
-0.564819336	-5.571101424908703388e-20	3.798564766391890370e-20
-0.564758301	-5.639472680819671405e-20	3.692136346618873293e-20
-0.564697266	-5.706864288509556132e-20	3.586338908862070472e-20
-0.564636230	-5.771219832411974100e-20	3.477427799208556786e-20
-0.564575195	-5.834550350581308678e-20	3.369224340740025969e-20
-0.564514160	-5.894800069499610756e-20	3.257983255527843761e-20
-0.564453125	-5.953982270955044705e-20	3.147528165683257959e-20
-0.564392090	-6.010041854595662463e-20	3.034113114308753974e-20
-0.564331055	-6.064994376543033345e-20	2.921563967934713614e-20
-0.564270020	-6.116785438656185102e-20	2.806134034571458190e-20
-0.564208984	-6.167432899899613702e-20	2.691651369439445575e-20
-0.564147949	-6.214883091282421879e-20	2.574368488244561619e-20
-0.564086914	-6.261156200986702748e-20	2.458115578120183111e-20
-0.564025879	-6.304199313959253990e-20	2.339144304251858995e-20
-0.563964844	-6.346034971806401370e-20	2.221286927943337991e-20
-0.563903809	-6.384611036011232261e-20	2.100794204715738388e-20
-0.563842773	-6.421952423598588749e-20	1.981500411419138727e-20
-0.563781738	-6.456007792968402089e-20	1.859655333933423972e-20
-0.563720703	-6.488804456330019431e-20	1.739095205221039427e-20
-0.563659668	-6.518291887110890734e-20	1.616068780776742791e-20
-0.563598633	-6.546499810196709246e-20	1.494414189543971636e-20
-0.563537598	-6.571378529885741599e-20	1.370379095216866010e-20
-0.563476562	-6.594960198934322820e-20	1.247803461949442057e-20
-0.563415527	-6.615195966042601205e-20	1.122933799636438771e-20
-0.563354492	-6.634120424714074410e-20	9.996118463307440309e-21
-0.563293457	-6.649685579251370672e-20	8.740828956323077299e-21
-0.563232422	-6.663928474447340514e-20	7.501903977286610256e-21
-0.563171387	-6.674801979061552626e-20	6.241783670133762810e-21
-0.563110352	-6.684345597355158203e-20	4.998919036778619082e-21
-0.563049316	-6.690513069036994285e-20	3.735736796876098664e-21
-0.562988281	-6.695346363661280821e-20	2.490703828272621531e-21
-0.562927246	-6.696800095996758259e-20	1.226232791657733945e-21
-0.562866211	-6.696918704324186167e-20	-1.919418506003116454e-23
-0.562805176	-6.693657680210759810e-20	-1.283179136152529144e-21
-0.562744141	-6.689063931722770212e-20	-2.527225310566084443e-21
-0.562683105	-6.681093826571626643e-20	-3.788950074151480646e-21
-0.562622070	-6.671796741271377780e-20	-5.029842679652259839e-21
-0.562561035	-6.659129916636775641e-20	-6.287536460673322510e-21
-0.562500000	-6.645145193905928877e-20	-7.523507299844854457e-21
-0.562438965	-6.627800681575303447e-20	-8.775405133389077635e-21
-0.562377930	-6.609150679504095703e-20	-1.000469309827280277e-20
-0.562316895	-6.587154156054095254e-20	-1.124903836603444034e-20
-0.562255859	-6.563867861228759576e-20	-1.246989194964730627e-20
-0.562194824	-6.537251613074933653e-20	-1.370493888565352397e-20
-0.562133789	-6.509364600888737979e-20	-1.491561868115003863e-20
-0.562072754	-6.478167479871486394e-20	-1.613963486334516782e-20
-0.562011719	-6.445721865403158467e-20	-1.733841604727152473e-20
-0.561950684	-6.409989234953900369e-20	-1.854968487144455749e-20
-0.561889648	-6.373033614463781405e-20	-1.973485966727827110e-20
-0.561828613	-6.332817286456040366e-20	-2.093168279967250458e-20
-0.561767578	-6.291406669576385985e-20	-2.210156291852394852e-20
-0.561706543	-6.246764831902472780e-20	-2.328226272343996970e-20
-0.561645508	-6.200960564644841704e-20	-2.443518177804893281e-20
-0.561584473	-6.151957699636610762e-20	-2.559810371741978100e-20
-0.561523438	-6.101827378263654188e-20	-2.673241960601311254e-20
-0.561462402	-6.048534172081638049e-20	-2.787593460692930445e-20
-0.561401367	-5.994151548009615390e-20	-2.899003186383917218e-20
-0.561340332	-5.936644791072784825e-20	-3.011253865101325859e-20
-0.561279297	-5.878089666902828448e-20	-3.120483076004661565e-20
-0.561218262	-5.816452145558864480e-20	-3.230475814962142936e-20
-0.561157227	-5.753810262393382555e-20	-3.337368981741871087e-20
-0.561096191	-5.688130641933111537e-20	-3.444949896886371961e-20
-0.561035156	-5.621493558133644693e-20	-3.549354835470463478e-20
-0.560974121	-5.551866257313115385e-20	-3.654373497763596106e-20
-0.560913086	-5.481331218849166746e-20	-3.756141587627573889e-20
-0.560852051	-5.407856276125847147e-20	-3.858451238876216098e-20
-0.560791016	-5.333526078720081969e-20	-3.957437636352620743e-20
-0.560729980	-5.256309010350803832e-20	-4.056895399899009805e-20
-0.560668945	-5.178291853592743305e-20	-4.152959246173369654e-20
-0.560607910	-5.097443503807551151e-20	-4.249426332126499804e-20
-0.560546875	-5.015852837442351861e-20	-4.342430955621536557e-20
-0.560485840	-4.931489220907603765e-20	-4.435772860327785282e-20
-0.560424805	-4.846443583520944956e-20	-4.525585973189259331e-20
-0.560363770	-4.758685720304099406e-20	-4.615672672658531282e-20
-0.560302734	-4.670308570620718436e-20	-4.702166561052102148e-20
-0.560241699	-4.579282313885873751e-20	-4.788872698044990097e-20
-0.560180664	-4.487701854937663708e-20	-4.871924405977423310e-20
-0.560119629	-4.393537711627778432e-20	-4.955129470509024170e-20
-0.560058594	-4.298886707999089642e-20	-5.034620976923030034e-20
-0.559997559	-4.201719652735705398e-20	-5.114209479873108301e-20
-0.559936523	-4.104135241188848347e-20	-5.190027868734659884e-20
-0.559875488	-4.004104523667903942e-20	-5.265889508348358056e-20
-0.559814453	-3.903728017387617175e-20	-5.337927131482567568e-20
-0.559753418	-3.800976963550846105e-20	-5.409956952501331358e-20
-0.559692383	-3.697953650286311253e-20	-5.478111584958872660e-20
-0.559631348	-3.592629457515961596e-20	-5.546210130137194736e-20
-0.559570312	-3.487108391923565282e-20	-5.610385117822044418e-20
-0.559509277	-3.379361918590050452e-20	-5.674458571625779968e-20
-0.559448242	-3.271495709054541760e-20	-5.734562970999378101e-20
-0.559387207	-3.161481258690938704e-20	-5.794523295262496401e-20
-0.559326172	-3.051425848930791603e-20	-5.850472004901173677e-20
-0.559265137	-2.939300949350111175e-20	-5.906237066237539165e-20
-0.559204102	-2.827215395120577309e-20	-5.957950950052721489e-20
-0.559143066	-2.713140572787025674e-20	-6.009444638833004052e-20
-0.559082031	-2.599186814005276057e-20	-6.056850640769402237e-20
-0.559020996	-2.483325363978858498e-20	-6.104002981500716867e-20
-0.558959961	-2.367667992570937246e-20	-6.147034231535130480e-20
-0.558898926	-2.250185744361375335e-20	-6.189781484445152288e-20
-0.558837891	-2.132991768196343551e-20	-6.228377395733951059e-20
-0.558776855	-2.014056847856882529e-20	-6.266662149433857966e-20
-0.558715820	-1.895495451091981804e-20	-6.300768506465159416e-20
-0.558654785	-1.775278039881391219e-20	-6.334539761555153820e-20
-0.558593750	-1.655520340039972606e-20	-6.364108799150060323e-20
-0.558532715	-1.534192430028722055e-20	-6.393322042606149029e-20
-0.558471680	-1.413411232200246195e-20	-6.418312515684400876e-20
-0.558410645	-1.291146379133562044e-20	-6.442929785957048056e-20
-0.558349609	-1.169515927602034130e-20	-6.463307029925614921e-20
-0.558288574	-1.046489001400596120e-20	-6.483296972604194736e-20
-0.558227539	-9.241847290992276586e-21	-6.499032954292190841e-20
-0.558166504	-8.005716623446932404e-21	-6.514370868281944441e-20
-0.558105469	-6.777699384713800112e-21	-6.525444227332944826e-20
-0.558044434	-5.537474732462135803e-21	-6.536112101453795415e-20
-0.557983398	-4.306253494126529648e-21	-6.542508182116146808e-20
-0.557922363	-3.063707828531976635e-21	-6.548494722066923778e-20
-0.557861328	-1.831057381364443800e-21	-6.550205595328234760e-20
-0.557800293	-5.879666706020998508e-22	-6.551506240982834220e-20
-0.557739258	6.443364770074023845e-22	-6.548530716997472729e-20
-0.557678223	1.886195827084331726e-21	-6.545147649963444021e-20
-0.557617188	3.116376009561254015e-21	-6.537491280768953203e-20
-0.557556152	4.355229716533226541e-21	-6.529433422238419878e-20
-0.557495117	5.581514671695501372e-21	-6.517108494714646826e-20
-0.557434082	6.815593135512518877e-21	-6.504391493567408858e-20
-0.557373047	8.036216561314408717e-21	-6.487417012696038660e-20
-0.557312012	9.263757417949389307e-21	-6.470063223885182073e-20
-0.557250977	1.047696152184984383e-20	-6.448464886269847751e-20
-0.557189941	1.169621218750703893e-20	-6.426503339501997414e-20
-0.557128906	1.290025022471046649e-20	-6.400313497212479297e-20
-0.557067871	1.410947042710948975e-20	-6.373779855956933122e-20
-0.557006836	1.530260922383994412e-20	-6.343037470725928554e-20
-0.556945801	1.650007351669706474e-20	-6.311973981630932045e-20
-0.556884766	1.768059597514090243e-20	-6.276724569491654782e-20
-0.556823730	1.886459623256035845e-20	-6.241180002250823156e-20
-0.556762695	2.003080381378856239e-20	-6.201475568651405202e-20
-0.556701660	2.119965170065956133e-20	-6.161505146379381823e-20
-0.556640625	2.234986688145316013e-20	-6.117404111870158747e-20
-0.556579590	2.350189629611342978e-20	-6.073069432144615195e-20
-0.556518555	2.463446499677388258e-20	-6.024636548776831882e-20
-0.556457520	2.576803448294699264e-20	-5.976005495400185602e-20
-0.556396484	2.688132846224011300e-20	-5.923311753882649292e-20
-0.556335449	2.799482358604673430e-20	-5.870458399488778162e-20
-0.556274414	2.908724279958998714e-20	-5.813580927287541858e-20
-0.556213379	3.017907848852096007e-20	-5.756585426962098797e-20
-0.556152344	3.124905340754483430e-20	-5.695607377477030766e-20
-0.556091309	3.231767624822513833e-20	-5.634555853508485031e-20
-0.556030273	3.336367013516494417e-20	-5.569566286426102406e-20
-0.555969238	3.440756062577771958e-20	-5.504550704343788350e-20
-0.555908203	3.542807176312367701e-20	-5.435644457419618209e-20
-0.555847168	3.644574651800438724e-20	-5.366762493532662418e-20
-0.555786133	3.743931038767284690e-20	-5.294040045920341857e-20
-0.555725098	3.842932429049995549e-20	-5.221394946480935220e-20
-0.555664062	3.939451569983668552e-20	-5.144962273800380382e-20
-0.555603027	4.035546400191989618e-20	-5.068662706061947324e-20
-0.555541992	4.129089915392677676e-20	-4.988631127474732011e-20
-0.555480957	4.222141951540227803e-20	-4.908791022787938204e-20
-0.555419922	4.312575801953803719e-20	-4.825277040184874725e-20
-0.555358887	4.402453248918429351e-20	-4.742015429406573114e-20
-0.555297852	4.489647931027376891e-20	-4.655140559073141011e-20
-0.555236816	4.576223624240817949e-20	-4.568581400468350459e-20
-0.555175781	4.660054358414931643e-20	-4.478471997339311713e-20
-0.555114746	4.743205948870053976e-20	-4.388743997297067140e-20
-0.555053711	4.823552860986079364e-20	-4.295531072131219053e-20
-0.554992676	4.903162993341588129e-20	-4.202767498855436219e-20
-0.554931641	4.979911289308873594e-20	-4.106586528560926262e-20
-0.554870605	5.055867772816166977e-20	-4.010925019089343275e-20
-0.554809570	5.128907905825013544e-20	-3.911915750466012141e-20
-0.554748535	5.201103877804784129e-20	-3.813498111232251621e-20
-0.554687500	5.270331708006118083e-20	-3.711804358442634999e-20
-0.554626465	5.338665789670770575e-20	-3.610776359688632289e-20
-0.554565430	5.403982736048067791e-20	-3.506545795707445769e-20
-0.554504395	5.468359180406467801e-20	-3.403056960063903691e-20
-0.554443359	5.529672364652338209e-20	-3.296440902416886587e-20
-0.554382324	5.590001196262031580e-20	-3.190644287909803655e-20
-0.554321289	5.647223578404118532e-20	-3.081797479048051679e-20
-0.554260254	5.703420724816068099e-20	-2.973849456868437952e-20
-0.554199219	5.756471230396607438e-20	-2.862929839436537692e-20
-0.554138184	5.808458645046992869e-20	-2.752989866797353569e-20
-0.554077148	5.857262283671096065e-20	-2.640158354149442813e-20
-0.554016113	5.904968060048149107e-20	-2.528388742555570644e-20
-0.553955078	5.949456035125655567e-20	-2.413808984847142806e-20
-0.553894043	5.992814512036513018e-20	-2.300374664110428559e-20
-0.553833008	6.032924321559945734e-20	-2.184212810311344590e-20
-0.553771973	6.071876179351626136e-20	-2.069281088624662640e-20
-0.553710938	6.107551707512271076e-20	-1.951705544780842611e-20
-0.553649902	6.142044055086093586e-20	-1.835445865253026518e-20
-0.553588867	6.173235654643399342e-20	-1.716627049353641232e-20
-0.553527832	6.203222107129115427e-20	-1.599210743309002082e-20
-0.553466797	6.229886672366769603e-20	-1.479320837118908554e-20
-0.553405762	6.255327419341216492e-20	-1.360920874550814139e-20
-0.553344727	6.277428449523192271e-20	-1.240133572765511513e-20
-0.553283691	6.298290313667314508e-20	-1.120924310283680654e-20
-0.553222656	6.315797966877345768e-20	-9.994145673689582820e-21
-0.553161621	6.332054452976277822e-20	-8.795714940145250048e-21
-0.553100586	6.344945590250325937e-20	-7.575152691022366267e-21
-0.553039551	6.356576924464134142e-20	-6.372147504188904989e-21
-0.552978516	6.364835144174276488e-20	-5.147887506181083994e-21
-0.552917480	6.371828303495028650e-20	-3.942077713161469061e-21
-0.552856445	6.375443965892135182e-20	-2.715891938415085298e-21
-0.552795410	6.377792697770554311e-20	-1.509050994603125946e-21
-0.552734375	6.376762939667442643e-20	-2.827137291843326746e-22
-0.552673340	6.374467771740515490e-20	9.233838915731099440e-22
-0.552612305	6.368796511285009557e-20	2.148098639184209539e-21
-0.552551270	6.361864751203189770e-20	3.351680036859389302e-21
-0.552490234	6.351562682752754416e-20	4.573001127980317498e-21
-0.552429199	6.340008408094846036e-20	5.772297567511714961e-21
-0.552368164	6.325092987178635909e-20	6.988459322394201719e-21
-0.552307129	6.308937025457095634e-20	8.181708819900205969e-21
-0.552246094	6.289432443827410544e-20	9.390953599946549017e-21
-0.552185059	6.268702342607929822e-20	1.057640349996582265e-20
-0.552124023	6.244639493442662965e-20	1.177698427917955949e-20
-0.552062988	6.219369480632095606e-20	1.295289381947792488e-20
-0.552001953	6.190785913908324712e-20	1.414307674167636123e-20
-0.551940918	6.161016848221162602e-20	1.530771960176632294e-20
-0.551879883	6.127956716309128822e-20	1.648578651932996678e-20
-0.551818848	6.093736028024527024e-20	1.763745334869867145e-20
-0.551757812	6.056250021613214389e-20	1.880170433951843741e-20
-0.551696777	6.017631643675821171e-20	1.993870526229985530e-20
-0.551635742	5.975776918069507439e-20	2.108746112110974389e-20
-0.551574707	5.932821207623931862e-20	2.220812821304197679e-20
-0.551513672	5.886661299557566802e-20	2.333973291331963044e-20
-0.551452637	5.839434950042742982e-20	2.444242264781462001e-20
-0.551391602	5.789039685081124147e-20	2.555524577075096734e-20
-0.551330566	5.737615629005932289e-20	2.663834142993852231e-20
-0.551269531	5.683061019711306335e-20	2.773078055705714667e-20
-0.551208496	5.627518322212327121e-20	2.879269460482795578e-20
-0.551147461	5.568886457160825465e-20	2.986317767021622038e-20
-0.551086426	5.509310200550706107e-20	3.090235408308850414e-20
-0.551025391	5.446689124424416032e-20	3.194934168236082523e-20
-0.550964355	5.383170283839915813e-20	3.296425823544865565e-20
-0.550903320	5.316653868691776077e-20	3.398624588759795429e-20
-0.550842285	5.249289179045787402e-20	3.497541639160813530e-20
-0.550781250	5.178976986981883990e-20	3.597093675053140359e-20
-0.550720215	5.107868801406911010e-20	3.693291323700790561e-20
-0.550659180	5.033865938835924925e-20	3.790053824950913853e-20
-0.550598145	4.959122078804055255e-20	3.883391310069901229e-20
-0.550537109	4.881539042492447145e-20	3.977225610753693830e-20
-0.550476074	4.803272639851131531e-20	4.067566412794470341e-20
-0.550415039	4.722225154988320059e-20	4.158338190504718605e-20
-0.550354004	4.640554486116503982e-20	4.245550233152012596e-20
-0.550292969	4.556163336618150506e-20	4.333129706816435892e-20
-0.550231934	4.471211648948358333e-20	4.417085551534175925e-20
-0.550170898	4.383602500270776510e-20	4.501347672633487653e-20
-0.550109863	4.295497831435252889e-20	4.581924706493311081e-20
-0.550048828	4.204801046116114126e-20	4.662749343406106361e-20
-0.549987793	4.113676035964736346e-20	4.739829959885343695e-20
-0.549926758	4.020026482173756959e-20	4.817102075074658746e-20
-0.549865723	3.926018177937711291e-20	4.890573847549876016e-20
-0.549804688	3.829555031337132701e-20	4.964183667322289765e-20
-0.549743652	3.732804686225133523e-20	5.033939515036849169e-20
-0.549682617	3.633671225379417455e-20	5.103782691619407214e-20
-0.549621582	3.534324090908317140e-20	5.169721037828338470e-20
-0.549560547	3.432667486577692793e-20	5.235698803543346755e-20
-0.549499512	3.330872598901855378e-20	5.297723725620252346e-20
-0.549438477	3.226843697519324036e-20	5.359743038882559658e-20
-0.549377441	3.122753658107216954e-20	5.417764410169995794e-20
-0.549316406	3.016506759737408001e-20	5.475738093109753872e-20
-0.549255371	2.910277510709895173e-20	5.529671716282445660e-20
-0.549194336	2.801970141820086147e-20	5.583518583798938147e-20
-0.549133301	2.693760736249512741e-20	5.633286315532399658e-20
-0.549072266	2.583553417638817872e-20	5.682931295548570373e-20
-0.549011230	2.473525785176202785e-20	5.728461162322434464e-20
-0.548950195	2.361581795383723139e-20	5.773835407083107170e-20
-0.548889160	2.249900503535898657e-20	5.815061711929878034e-20
-0.548828125	2.136385638078906849e-20	5.856102700156780882e-20
-0.548767090	2.023217649499175010e-20	5.892966120193159304e-20
-0.548706055	1.908299976292749882e-20	5.929617749954839996e-20
-0.548645020	1.793814402422737570e-20	5.962065424541699795e-20
-0.548583984	1.677664013745428591e-20	5.994278096673896772e-20
-0.548522949	1.562031865194035125e-20	6.022263706076269953e-20
-0.548461914	1.444820626555561340e-20	6.049994398054469027e-20
-0.548400879	1.328214560539857505e-20	6.073478232473584437e-20
-0.548339844	1.210115856820403828e-20	6.096690562569592288e-20
-0.548278809	1.092709922100568336e-20	6.115639581435919892e-20
-0.548217773	9.738984013383557169e-21	6.134303863122618877e-20
-0.548156738	8.558677809567486529e-21	6.148691744559059074e-20
-0.548095703	7.365190961572467263e-21	6.162785031017538423e-20
-0.548034668	6.180398484083386409e-21	6.172592211389433456e-20
-0.547973633	4.983303977578312747e-21	6.182098330083111508e-20
-0.547912598	3.795791957416552638e-21	6.187312033571134480e-20
-0.547851562	2.596858616086336229e-21	6.192221610804874275e-20
-0.547790527	1.408397317734539280e-21	6.192835868955234296e-20
-0.547729492	2.093961886951603120e-22	6.193146344398600731e-20
-0.547668457	-9.782432109592691630e-22	6.189162005591522395e-20
-0.547607422	-2.175541479777020842e-21	6.184877636708742484e-20
-0.547546387	-3.360589514844003829e-21	6.176302365560154063e-20
-0.547485352	-4.554417298029469783e-21	6.167434221965011641e-20
-0.547424316	-5.735108835800472320e-21	6.154282488620884326e-20
-0.547363281	-6.923704150338247061e-21	6.140848436321946251e-20
-0.547302246	-8.098281008009316486e-21	6.123141495680061905e-20
-0.547241211	-9.279890126067848083e-21	6.105166171265741785e-20
-0.547180176	-1.044660367838894858e-20	6.082932032122162830e-20
-0.547119141	-1.161948372888762457e-20	6.060446806900955095e-20
-0.547058105	-1.277659750283889847e-20	6.033720191083398036e-20
-0.546997070	-1.393901905811969503e-20	6.006763125218923995e-20
-0.546936035	-1.508481131068104849e-20	5.975585416749139832e-20
-0.546875000	-1.623506095442658124e-20	5.944201203452611697e-20
-0.546813965	-1.736782722951581285e-20	5.908620387797062964e-20
-0.546752930	-1.850421010191258857e-20	5.872860287673710288e-20
-0.546691895	-1.962226576297976642e-20	5.832930881191995332e-20
-0.546630859	-2.074310807967961073e-20	5.792852646800452324e-20
-0.546569824	-2.184479081392340443e-20	5.748635616448055818e-20
-0.546508789	-2.294844235459593020e-20	5.704303407194434324e-20
-0.546447754	-2.403211464513973598e-20	5.655866080638825650e-20
-0.546386719	-2.511695120836262730e-20	5.607350368124791181e-20
-0.546325684	-2.618100277073597698e-20	5.554766334359298635e-20
-0.546264648	-2.724542859121341831e-20	5.502143798315784342e-20
-0.546203613	-2.828827877055352643e-20	5.445492798935331983e-20
-0.546142578	-2.933072889514854773e-20	5.388846213872705766e-20
-0.546081543	-3.035082902026474438e-20	5.328214025171981303e-20
-0.546020508	-3.136977163953603935e-20	5.267632137940395938e-20
-0.545959473	-3.236560733060607038e-20	5.203110443959580331e-20
-0.545898438	-3.335954606178219319e-20	5.138687842375538853e-20
-0.545837402	-3.432963948818261916e-20	5.070374099138287625e-20
-0.545776367	-3.529711560673896707e-20	5.002211071855445484e-20
-0.545715332	-3.624002769143940805e-20	4.930208362946782203e-20
-0.545654297	-3.717962230760695670e-20	4.858410750789130261e-20
-0.545593262	-3.809395487490066154e-20	4.782827634498372924e-20
